gfcat_objid,ra,dec,n_gfcat,simbad_id,simbad_otype,simbad_match_offset,simbad_n_match
GFCAT J0161043.0+561546.9,242.67946653550663,56.26303262903456,1,DES J161045.78+561532.9,GtowardsCl,26.54715364605501,0
GFCAT J0173149.9+162113.0,262.95825428142416,16.353637937755718,1,--,--,--,0
GFCAT J0161050.6+372856.0,242.710855211143,37.48223168276332,1,V* AM CrB,EclBin,2.8725239309931987,1
GFCAT J0161629.3+391445.1,244.12219068960724,39.2458680512966,1,--,--,--,0
GFCAT J0150949.2+434136.6,227.4551327750956,43.69350259384229,1,--,--,--,0
GFCAT J0142851.6+495408.2,217.21539584959035,49.90229883777399,1,GALEX 2685880428793954899,"X, blue",2.029390724688142,2
GFCAT J0133507.7+410458.4,203.78241789866388,41.08290947630704,1,2XMM J133507.5+410501,"Galaxy, EclBin_Candidate",4.012888097542703,2
GFCAT J0144138.6+562615.5,220.41106854069656,56.43766138717165,1,NSVS   2743436,RRLyrae,3.8564040752316924,1
GFCAT J0173609.1+080952.7,264.0379618415347,8.164643831837173,1,V* V788 Oph,RRLyrae,1.4675721030419246,1
GFCAT J0200632.4-553207.7,301.6351387858785,-55.53548072542501,1,UCAC4 173-211745,HighPM*,2.7667963000443896,1
GFCAT J0212232.6-061841.1,320.63620650959524,-6.311423357946636,1,SDSS J212232.58-061839.7,WhiteDwarf,2.132211713774632,1
GFCAT J0235154.2+381725.9,357.97601058451204,38.29054424038883,1,ATO J357.9756+38.2908,PulsV*,1.3692185711866636,1
GFCAT J0220928.5-001901.1,332.3688959230114,0.3169901293289534,1,--,--,--,0
GFCAT J0015241.3-140207.3,28.172315844145167,-14.035368094456718,1,2XMM J015241.2-140205,"Galaxy, Star",1.3079989956990412,1
GFCAT J0013725.1+240158.7,24.354936258595394,24.03297833837001,1,--,--,--,0
GFCAT J0084320.3+830147.7,130.83485271853212,83.02994030986885,1,--,--,--,0
GFCAT J0010610.1+460017.6,16.542133796323135,46.00489411418741,1,--,--,--,0
GFCAT J0004147.0+423400.3,10.445946713955545,42.56675395639358,1,--,--,--,0
GFCAT J0023116.4-034653.9,37.81852512304353,-3.781639548017629,1,--,--,--,0
GFCAT J0023536.1-044257.4,38.90049084037651,-4.715946451350315,1,TYC 4701-940-1,Star,1.7478282084780075,1
GFCAT J0061431.7+642903.2,93.63246594568749,64.4842304565391,1,--,--,--,0
GFCAT J0033710.2-345737.3,54.29252067368935,-34.96038564697507,1,--,--,--,0
GFCAT J0023208.6-051535.8,38.03584806631731,-5.25995992681577,1,SDSS J023208.53-051534.6,"Galaxy, Star",1.7331165463316118,1
GFCAT J0023034.4-040739.9,37.64350105625081,-4.127762694094182,1,GAMA 1904482,Galaxy,2.6206908367445907,1
GFCAT J0021030.6-054147.9,32.627795931913155,-5.696653727937164,1,SDSS J021029.04-054209.6,QSO,32.43684100314151,0
GFCAT J0033024.3-282909.1,52.60157835140196,-28.48586897811899,1,--,--,--,0
GFCAT J0033320.1-263613.8,53.33413357642433,-26.60384706614288,1,--,--,--,0
GFCAT J0032702.2-271727.7,51.75924820221176,-27.29103562288016,1,--,--,--,0
GFCAT J0021151.7-035405.1,32.96572873857542,-3.901421189399248,1,SCR J0211-0354,HighPM*,3.1855327361084154,1
GFCAT J0080019.3+143228.3,120.08065301121424,14.541203894587214,1,--,--,--,0
GFCAT J0085429.3-065900.0,133.6222146904125,-6.98335463567248,1,--,--,--,0
GFCAT J0084640.6-023534.8,131.66953075945565,-2.5930172520750863,1,--,--,--,0
GFCAT J0084651.2-025220.3,131.7134435321832,-2.872316347814037,1,ATO J131.7128-02.8719,Variable*,1.976818624517887,1
GFCAT J0052417.0+194106.0,81.07122090818673,19.685011364971288,1,--,--,--,0
GFCAT J0073740.2+211211.5,114.41773383088652,21.203221264696506,1,--,--,--,0
GFCAT J0072715.5+435204.8,111.81473913553332,43.86802715157699,1,--,--,--,0
GFCAT J0081920.9-002611.6,124.83728435312274,-0.4365615861440905,1,GES J08192124-0025481,SB*_Candidate,23.925342317050458,0
GFCAT J0073803.0+465342.9,114.51257889463,46.895265134313,1,--,--,--,0
GFCAT J0081435.9-073609.9,123.64994622370833,-7.602762302197124,1,--,--,--,0
GFCAT J0090252.3+432207.0,135.71813895953582,43.36861446732784,1,SDSS J090252.95+432136.9,QSO,30.71406435894891,0
GFCAT J0081155.2+415750.5,122.98017692794708,41.96403534959816,1,NVSS J081152+415801,Radio,28.334960081355224,0
GFCAT J0081543.0-012110.0,123.92918495097416,-1.352788991476517,1,--,--,--,0
GFCAT J0123127.8+633243.0,187.8659805680069,63.545278684538886,1,TYC 4158-1199-1,Star,13.460274555894756,1
GFCAT J0075107.4+502318.1,117.78118302690892,50.38836668609249,1,2XMM J075107.4+502319,HighPM*,1.6762116081616933,1
GFCAT J0111112.2+435109.5,167.80090179002875,43.852641366371856,1,2XMM J111111.9+435110,X,2.551268462199673,1
GFCAT J0102042.9+391907.5,155.17905816346996,39.31875501629604,1,LINEAR 22046433,EclBin,1.6246337831933073,1
GFCAT J0094625.9+033304.7,146.6082054908879,3.5513077160485507,1,--,--,--,0
GFCAT J0091305.3+144752.5,138.27224954241632,14.797930906450349,1,--,--,--,0
GFCAT J0105626.4+070024.7,164.11013224292725,7.006871409586263,1,--,--,--,0
GFCAT J0082517.0+041510.3,126.32090967718224,4.252887247214012,1,MCC 522,HighPM*,2.873116540935613,1
GFCAT J0093019.7+122355.6,142.5820943331394,12.398793501791904,1,--,--,--,0
GFCAT J0070213.8+641215.5,105.55763963621727,64.20431763443663,1,[DCD2013] CSS J070213.5+641217,RRLyrae,2.108841663004463,1
GFCAT J0070401.8+633823.7,106.0078641300788,63.63994092648663,1,--,--,--,0
GFCAT J0084158.4+291420.3,130.49358492512528,29.238977126802304,1,--,--,--,0
GFCAT J0112240.6+784149.2,170.66926958613084,78.69700603057147,1,LP   19-311,HighPM*,1.4671279763469376,1
GFCAT J0122207.7+063339.5,185.5323409916152,6.560989553760466,1,--,--,--,0
GFCAT J0121756.0+143910.0,184.4834688887654,14.65280251280542,1,--,--,--,0
GFCAT J0105135.3+540435.3,162.89740935154126,54.07649590887807,1,V* EK UMa,CataclyV*,2.0716791884729178,1
GFCAT J0085304.4+543130.8,133.2684193297594,54.5252423482039,1,ATO J133.2677+54.5255,PulsV*,1.8967280346313196,1
GFCAT J0115103.3+555302.6,177.7640245659528,55.88407971866645,1,--,--,--,0
GFCAT J0100642.9+365649.0,151.67908474552337,36.94696849784306,1,TYC 2509-883-1,Star,2.269755633961139,1
GFCAT J0130704.4+374838.9,196.7683824060616,37.810822425939065,1,--,--,--,0
GFCAT J0160210.3+102947.3,240.54318706827007,10.496480732571678,1,TYC  948-365-1,Star,17.32641359247721,1
GFCAT J0192827.2+432213.9,292.11346443568897,43.37055164985345,1,TYC 3146-306-1,Star,16.26172072563395,1
GFCAT J0194857.0-073903.4,297.23767588596513,-7.650948409830293,1,--,--,--,0
GFCAT J0195827.3-111245.8,299.6138783634452,-11.212728414138798,1,--,--,--,0
GFCAT J0195026.0-014349.1,297.6085342049286,-1.7303320875318342,1,V* V691 Aql,RRLyrae,13.371255739986182,1
GFCAT J0175900.0-550011.1,269.7501516502396,-55.00308473661994,1,--,--,--,0
GFCAT J0175731.8-683239.6,269.3825212734785,-68.5443484672543,1,Gaia DR3 5811947687666193280,Star,0.5796284793332451,1
GFCAT J0184448.6-741835.1,281.2027079750968,-74.30975711100456,1,V* V347 Pav,CataclyV*,1.8133682747451614,1
GFCAT J0210043.4-741605.5,315.1812175519507,-74.2682051789634,1,V* KV Pav,RRLyrae,2.112284853529813,1
GFCAT J0205245.3-745430.2,313.18902767868974,-74.90839753972594,1,--,--,--,0
GFCAT J0225509.2-654625.1,343.7885704317759,-65.77364988165296,1,--,--,--,0
GFCAT J0192906.9-193343.6,292.27911971973214,-19.56213326298301,1,--,--,--,0
GFCAT J0221406.0-005937.1,333.5253178485096,0.9936593138178348,1,VIPERS 404036451,Galaxy,25.759192197251593,0
GFCAT J0192932.3-203928.2,292.384615636286,-20.6578370807342,1,CRTS J192932.2-203927,RRLyrae,1.7339832417410697,1
GFCAT J0233217.4+485325.5,353.0728813892706,48.89043149510061,1,TYC 3645-1944-1,SB*,16.295930154458805,1
GFCAT J0003850.8+411944.4,9.711763197236293,41.32901475917809,1,--,--,--,0
GFCAT J0003800.8+413114.7,9.50351455884149,41.52075489671212,1,[MMD2006]  527,PlanetaryNeb_Candidate,19.281249159222444,0
GFCAT J0214647.4-132909.9,326.6977848778814,-13.486097521417916,1,--,--,--,0
GFCAT J0023138.1-090311.7,37.90913422668196,-9.053276766543346,1,GAMA 1940572,Galaxy,25.204924215472587,0
GFCAT J0022714.5-082532.7,36.81064964336221,-8.425760552682695,1,--,--,--,0
GFCAT J0225140.4-275117.0,342.9186944777171,-27.85472398174988,1,V* SZ PsA,RRLyrae,2.569343026741822,1
GFCAT J0022945.9-080518.0,37.44149838363891,-8.088333776764113,1,Gaia DR2 5176582077365692288,Star,2.8092214495427377,1
GFCAT J0022944.2-080515.4,37.43444094760518,-8.087622967768446,1,Gaia DR2 5176585032303171712,Star,1.6266282040160056,1
GFCAT J0022832.6-082131.2,37.13590319791115,-8.358677009380436,1,V* RZ Cet,RRLyrae,2.87808296845822,1
GFCAT J0033018.2-283202.0,52.5762390440509,-28.53390786937356,1,--,--,--,0
GFCAT J0023032.9-040210.7,37.63718112094996,-4.036317264827212,1,SDSS J023032.77-040209.0,Galaxy,3.6136457733054566,1
GFCAT J0033127.8-273316.7,52.86590614057157,-27.554660254761373,1,[GGH2002] EIS J033127.67-273315.0,"Galaxy, Star",2.7497655224929454,1
GFCAT J0015258.6+012825.6,28.24422531862041,1.473804087507875,1,1RXS J015256.7+012840,X,32.29978024579975,0
GFCAT J0021851.2+325334.1,34.71342348229638,32.89281553998497,1,--,--,--,0
GFCAT J0032757.1-281711.5,51.98819605081627,-28.286540398693003,1,TYC 6452-1043-1,Star,17.579489655194234,0
GFCAT J0032519.8-273734.4,51.33290850652518,-27.626243999432564,1,--,--,--,0
GFCAT J0033006.2-291315.7,52.526048993608256,-29.22104437516404,1,--,--,--,0
GFCAT J0025615.1-540354.2,44.063131424098046,-54.06506365570917,1,--,--,--,0
GFCAT J0040435.5-310350.0,61.14817347845526,-31.06390148207493,1,Gaia DR2 4883986502614113664,YSO_Candidate,1.7682895968723327,1
GFCAT J0040512.8+200747.3,61.3037397324809,20.12983062932648,1,ATO J061.3032+20.1301,YSO_Candidate,2.256244345360071,1
GFCAT J0043324.9+024755.8,68.35386953862799,2.798840068391068,1,--,--,--,0
GFCAT J0041033.5+205134.9,62.639967675789535,20.85970664045083,1,Cl* Melotte   25   REID      88,HighPM*,4.859603751447086,1
GFCAT J0081808.6-012244.3,124.535969236158,-1.3789814550579922,1,--,--,--,0
GFCAT J0042609.4+354143.4,66.53952026562474,35.6953944271962,1,1RXS J042608.9+354151,"CataclyV*, Star",2.7071183287357443,2
GFCAT J0050101.3+164739.5,75.255423287282,16.79433033158568,1,--,--,--,0
GFCAT J0030642.3+685225.0,46.67659139587702,68.87363002410277,1,--,--,--,0
GFCAT J0094235.1+690033.7,145.64643534106585,69.00938651675317,1,--,--,--,0
GFCAT J0041100.9+730221.8,62.75387208151729,73.03938952778608,1,LP   31-307,HighPM*,5.830547400703718,1
GFCAT J0083946.6+382617.3,129.94430906216618,38.43814889915049,1,1RXS J083946.8+382548,X,29.40223691812732,0
GFCAT J0164704.1+811857.0,251.7673744110852,81.3158353320057,1,--,--,--,0
GFCAT J0092729.0+395900.2,141.87097420414952,39.98339846016813,1,[VV2006] J092728.2+395910,"QSO, Radio",14.952647463315872,1
GFCAT J0113355.3+841653.3,173.4804615882946,84.28149118192351,1,--,--,--,0
GFCAT J0095838.0+380305.9,149.65854236765745,38.051642929145615,1,--,--,--,0
GFCAT J0040327.8-334618.8,60.866121515208,-33.7718964018281,1,--,--,--,0
GFCAT J0100119.9+203745.5,150.33298810920704,20.62931862389689,1,--,--,--,0
GFCAT J0084340.8+360639.8,130.92023720401522,36.11107097929309,1,--,--,--,0
GFCAT J0092239.0+194341.5,140.66250810364244,19.72820757674869,1,TYC 1405-560-1,"Galaxy, X, HighPM*",2.303079651429999,2
GFCAT J0081944.4-023423.8,124.935005809486,-2.573301402462038,1,--,--,--,0
GFCAT J0045400.3+622444.0,73.50147919746081,62.412222574698696,1,Gaia DR2 477829370972112000,WhiteDwarf_Candidate,2.3644993186642433,1
GFCAT J0091527.1+303806.3,138.86321778347653,30.63508998449288,1,TYC 2493-738-1,HighPM*,1.377209388458982,1
GFCAT J0121952.2+605738.2,184.96756587453595,60.9606294403218,1,SDSS J121952.04+605739.3,WhiteDwarf_Candidate,1.6296674660232886,1
GFCAT J0100701.0+673246.2,151.7545509549351,67.54619349777768,2,V* CH UMa,CataclyV*,2.115146295299851,1
GFCAT J0100640.1+674805.6,151.6673010019524,67.8015595612923,1,LSPM J1006+6748,HighPM*,3.041551917970587,1
GFCAT J0091003.7+353332.0,137.5157726854495,35.55889502382353,1,BD+36  1922B,"HighPM*, **",2.500864813217186,4
GFCAT J0091630.9+274938.4,139.12908776493123,27.82735066373884,1,--,--,--,0
GFCAT J0092141.8+312800.6,140.4245045982683,31.466854619113136,1,ATO J140.4240+31.4670,PulsV*,1.4190978705046025,1
GFCAT J0103258.0+304143.7,158.24205527529026,30.695498911433585,1,SDSS J103259.08+304212.6,Galaxy,31.535983043711802,0
GFCAT J0135635.6+385206.6,209.1483926524562,38.86852439237789,1,SDSS J135635.50+385208.0,QSO,1.7496885530297706,1
GFCAT J0125558.8+075710.3,193.995363386626,7.952863461621983,1,V* V430 Vir,"RSCVnV*, HighPM*",1.181778560265008,3
GFCAT J0130556.1+034334.8,196.48404244609904,3.726355129414272,1,--,--,--,0
GFCAT J0070918.0-611721.2,107.32530893290134,-61.28922776356079,1,TYC 8909-1936-1,Star,2.203986545120169,1
GFCAT J0113933.6+035613.2,174.89016885939088,3.937026768486095,1,--,--,--,0
GFCAT J0113735.0+042649.0,174.39599971891013,4.4469664287538695,1,--,--,--,0
GFCAT J0123513.4-004131.8,188.80616089396423,0.6921721416193922,1,--,--,--,0
GFCAT J0135912.4-103611.2,209.80181174865567,-10.603113954153576,1,CRTS J135912.3-103609,EclBin,2.3404489819010856,1
GFCAT J0113143.0+561211.5,172.92953728594406,56.20321327293456,1,--,--,--,0
GFCAT J0110857.7+181421.8,167.24081940037223,18.239406838956665,1,TYC 1433-357-1,SB*,16.09428597730947,1
GFCAT J0164948.8+575030.3,252.45344552310016,57.84177738150104,1,--,--,--,0
GFCAT J0171516.1+593503.4,258.8173675794759,59.58428934271524,1,TYC 3899-26-1,"blue, Star",14.725855516120808,1
GFCAT J0140049.5-110739.5,210.20664736509843,-11.127640124071679,2,UCAC4 395-056827,"Galaxy, SB*",1.8366612045559745,1
GFCAT J0154401.0+035044.7,236.0042749696178,3.845760676267875,1,--,--,--,0
GFCAT J0141546.7+165604.2,213.9446015381442,16.934500964560282,1,V* IR Boo,RRLyrae,2.357290939513895,1
GFCAT J0141223.9+163942.8,213.09989143088544,16.661914228215274,1,--,--,--,0
GFCAT J0141134.6+163423.2,212.89435337577729,16.57313410399141,1,TYC 1468-1248-1,Star,1.7631204052957348,1
GFCAT J0145722.7+155847.9,224.3447489048294,15.979987151426233,1,--,--,--,0
GFCAT J0081319.8-783016.9,123.33283307678884,-78.5047044566173,1,Gaia DR3 5208972075014270080,PulsV*,2.2653981362288715,1
GFCAT J0151500.9+192740.3,228.75390252900613,19.461202568836,1,--,--,--,0
GFCAT J0151501.2+192634.4,228.7551089749806,19.44291394512373,1,V* BH Ser,RRLyrae,2.2511411606458918,1
GFCAT J0151648.4+190534.6,229.20184098058647,19.0929594470784,1,NSVS  10592606,RRLyrae,2.167672871676089,1
GFCAT J0132931.4+215823.4,202.38102011967567,21.973170858258563,1,--,--,--,0
GFCAT J0132634.1+074854.6,201.6424449382771,7.815191844805189,1,--,--,--,0
GFCAT J0130633.5+053515.9,196.6396243592069,5.587753786983052,1,--,--,--,0
GFCAT J0150350.7-391836.6,225.96144019325,-39.31017782387541,1,--,--,--,0
GFCAT J0193533.6+521901.0,293.8904124128872,52.31695702160748,1,--,--,--,0
GFCAT J0190833.6+472152.9,287.1403511631046,47.36471581949804,1,2MASS J19083351+4721550,RotV*,2.6881657283538942,1
GFCAT J0101411.3-760737.2,153.54732473979243,-76.12701701175645,1,TYC 9397-857-1,HighPM*,30.904425898015194,0
GFCAT J0154217.5+392916.5,235.57323601266864,39.48794242407392,1,--,--,--,0
GFCAT J0154220.8+393011.7,235.5866887437152,39.50326255249047,1,--,--,--,0
GFCAT J0162153.7+590011.0,245.4740293678416,59.00307780707881,1,--,--,--,0
GFCAT J0205635.3-054207.2,314.14725021852763,-5.702023309344681,1,ATO J314.1466-05.7019,PulsV*,1.9887094089275483,1
GFCAT J0174124.6+395415.8,265.35267610762577,39.90439069983045,1,--,--,--,0
GFCAT J0004908.2+414808.0,12.284176248925718,41.80224709715708,1,--,--,--,0
GFCAT J0185203.9-384734.2,283.0164817842036,-38.79285965149892,1,Gaia DR3 6729159016246149760,YSO_Candidate,2.8100716158892767,1
GFCAT J0185115.8-384514.7,282.8162499769506,-38.75410038158896,1,--,--,--,0
GFCAT J0195809.9+051923.8,299.54141035917496,5.323296520229074,1,V* V1996 Aql,Eruptive*,2.3954755181777325,1
GFCAT J0193022.7-235734.0,292.594864673567,-23.959460079079584,1,--,--,--,0
GFCAT J0202300.5+063142.0,305.75208854341594,6.5283377422811535,1,2MASS J20230038+0631424,Star,1.81405592147922,1
GFCAT J0191144.4-302646.9,287.9351527295743,-30.4463641276544,1,--,--,--,0
GFCAT J0155049.9-693849.6,237.7079474991918,-69.64713467755197,1,--,--,--,0
GFCAT J0191908.3-291051.0,289.78497806718553,-29.1808543794336,1,--,--,--,0
GFCAT J0171055.4-645148.7,257.7310381993032,-64.86355299601928,1,--,--,--,0
GFCAT J0170836.9-644655.4,257.1539036328886,-64.78207102470856,1,--,--,--,0
GFCAT J0223102.5-334152.7,337.7607843003837,-33.69798281234656,1,--,--,--,0
GFCAT J0224030.7-340530.1,340.1281952941136,-34.09171637989393,1,--,--,--,0
GFCAT J0235749.1-363018.9,359.4547764838956,-36.50526593071732,1,SB 921,RRLyrae,2.104872374654677,1
GFCAT J0235745.8-362923.9,359.44105467592243,-36.489974100453885,1,--,--,--,0
GFCAT J0210724.2-095826.5,316.8508391663843,-9.974036605837169,1,2MASS J21072409-0958253,"X, Star",1.7930256460468856,2
GFCAT J0204508.4+043355.8,311.28510152008374,4.565506198760567,1,Gaia DR3 1735178027514975488,PulsV*,1.5273027188544996,1
GFCAT J0181207.5+623103.3,273.03133579691405,62.51759490078743,1,--,--,--,0
GFCAT J0210758.2-051742.5,316.99252698518904,-5.295146711546521,1,NAME HU Aqr c,"CataclyV*, Planet",1.9792614841987102,3
GFCAT J0184014.3+540249.3,280.05995992511413,54.047054525142826,1,1RXS J184014.1+540253,Star,2.2434842153594987,1
GFCAT J0213229.6-113331.6,323.1233486974596,-11.558793394140404,1,--,--,--,0
GFCAT J0003220.2-390001.5,8.084178248321535,-39.00044264308015,1,--,--,--,0
GFCAT J0190245.2+570942.8,285.6884735969347,57.16189223357832,1,--,--,--,0
GFCAT J0214904.0-091024.6,327.26668475039554,-9.173517858540857,1,--,--,--,0
GFCAT J0213336.9+150211.6,323.40395667905125,15.03656177948946,1,--,--,--,0
GFCAT J0213214.7+174142.4,323.0613538726789,17.695123601771204,1,2MASS J21321464+1741431,Star,1.3334342590039663,2
GFCAT J0213752.8+334703.8,324.4700521094181,33.78439810666617,1,--,--,--,0
GFCAT J0224456.7+370323.1,341.2364869878228,37.05643720364626,1,TYC 2748-46-1,"HighPM*, **",2.114323156302849,3
GFCAT J0230102.7+284118.1,345.2616124813083,28.68837973588415,1,--,--,--,0
GFCAT J0230501.7+172436.2,346.2574585288,17.410069967467233,1,--,--,--,0
GFCAT J0215416.2-120336.2,328.5676226846133,-12.060070432195788,1,--,--,--,0
GFCAT J0221319.5-201905.7,333.3313593611327,-20.318275221299203,1,--,--,--,0
GFCAT J0024535.7-000619.0,41.39889531303026,-0.1052857136833338,1,2MASS J02453635-0006361,RGB*,19.345414654533965,0
GFCAT J0234930.7+340853.2,357.37796509024537,34.148136231901105,1,--,--,--,0
GFCAT J0232949.4+440752.3,352.4560585670704,44.13121014237038,1,--,--,--,0
GFCAT J0000912.6+425745.1,2.302682976645546,42.96255238460342,1,TYC 2789-591-1,HighPM*,13.10140700489793,1
GFCAT J0145532.4+793325.4,223.88500908510613,79.55707017117226,1,[SHM2017] J223.88211+79.55728,RRLyrae,2.016879017145349,1
GFCAT J0144139.4+794806.2,220.41440246130563,79.8017267236829,1,--,--,--,0
GFCAT J0084636.5+675706.5,131.6524092100145,67.95181273331437,1,--,--,--,0
GFCAT J0005056.7-401506.7,12.736534614014383,-40.25187402407421,1,SIPS J0050-4015,"X, HighPM*",2.79848107785889,1
GFCAT J0015518.3+330140.0,28.82636400566205,33.02778571276136,1,GPM  28.825887+33.028585,Star,2.657722423407663,1
GFCAT J0020501.6+323543.0,31.25683213581511,32.5952910532004,1,G 133-63,HighPM*,5.647396677763873,1
GFCAT J0071149.0-520928.1,107.95428530418994,-52.1578223278508,1,--,--,--,0
GFCAT J0041716.5+121354.7,64.31901152606584,12.231862083433644,1,RX J0417.2+1213B,"Star, **",0.9815079827158911,3
GFCAT J0050208.9-003712.2,75.53718436960958,-0.6200693828123703,1,--,--,--,0
GFCAT J0053504.2-354530.6,83.76764675327033,-35.75851638715586,1,--,--,--,0
GFCAT J0050838.7-241156.3,77.16137065877133,-24.198985630395363,1,ATO J077.1605-24.1988,PulsV*,2.7185412115860537,1
GFCAT J0045506.5+480353.0,73.77744715275254,48.06473353966209,1,TYC 3348-1547-1,"Radio, HighPM*",3.1240332926470393,3
GFCAT J0052625.9+480246.6,81.60817427332276,48.04627813504519,1,--,--,--,0
GFCAT J0054748.1+414644.5,86.95045358878737,41.77905437333716,1,--,--,--,0
GFCAT J0053527.0+550756.3,83.86276340773657,55.13232759774783,1,--,--,--,0
GFCAT J0045107.4+162247.5,72.78097310623718,16.37987013205903,1,Gaia DR3 3405240498233928704,"HighPM*, **",0.9719286507790956,3
GFCAT J0053201.1-264622.6,83.00466845558283,-26.772964638624927,1,--,--,--,0
GFCAT J0053206.0-264558.1,83.02527802325021,-26.76614539295857,1,Gaia DR3 2908651564812569216,WhiteDwarf_Candidate,24.992897398161613,0
GFCAT J0060406.1+393830.0,91.02553920523177,39.641682529286825,1,1RXS J060407.5+393836,X,16.90634480790042,1
GFCAT J0061002.2-394007.1,92.5091873919706,-39.66865773510869,1,--,--,--,0
GFCAT J0120601.2-472327.8,181.50534189962585,-47.39105802844339,1,--,--,--,0
GFCAT J0123242.8-342439.0,188.1787064146989,-34.410847064053094,1,--,--,--,0
GFCAT J0121624.1-273122.5,184.10045590178888,-27.522928829683725,1,ATO J184.0999-27.5224,PulsV*,2.6347483429661307,2
GFCAT J0123528.3-365215.2,188.8682571046776,-36.870892079133306,1,CRTS J123528.2-365214,"Star, RRLyrae",2.5626142878286764,1
GFCAT J0121242.3-265536.8,183.1763167012841,-26.926904089339533,1,2MASS J12124204-2655328,HighPM*,5.210579871203921,1
GFCAT J0121616.6-302151.7,184.06917504442663,-30.36438025874726,1,UCAC2  19153424,Star,8.818929739376449,1
GFCAT J0121450.5-322554.3,183.7106809506194,-32.43177631249064,1,--,--,--,0
GFCAT J0121632.1-335121.9,184.1339593993587,-33.85610713921053,1,Gaia DR3 3468919057755428480,PulsV*,2.234031506103078,1
